index,prediction
76021,"35mm, 57mm, 25mm, 23mm, 25mm"
76022,"35mm, 57mm, 25mm, 23mm, 25mm"
76023,
76024,"130cm, 60cm"
76025,"130cm, 60cm"
76026,"4gb, 128gb"
76027,"4gb, 128gb"
76028,9.04ml
76029,"21cm, 8.27inch, 14cm"
76030,"21cm, 8.27inch, 14cm"
76031,"4cm, 32.5cm"
76032,
76033,"2.4cm, 1.5cm, 0.9cm"
76034,"26mm, 1.02in, 22mm, 86in"
76035,"1.59cm, 0.59in, 0.5cm, 0.20in"
76036,"20cm, 7.87in"
76037,"20cm, 7.87in"
76038,"20cm, 7.87in"
76039,"21cm, 8.3in"
76040,"21cm, 8.3in"
76041,"22cm, 8.66in, 16cm, 6.3in"
76042,"22cm, 8.66in, 16cm, 6.3in"
76043,"10.6in, 27cm, 12in, 31cm, 6.7in"
76044,
76045,
76046,"1.29in, 3.3cm"
76047,"1.29in, 3.3cm"
76048,
76049,2cm
76050,"11.4 in, 29.0 cm, 11.4 in, 29.0 cm, 3.3 in, 8.5 cm, 3.1 in, 8.0 cm"
76051,
76052,
76053,
76054,12.6 cm
76055,12.6 cm
76056,12.6 cm
76057,"22.3 cm, 12.2 cm, 12.2 cm"
76058,
76059,
76060,
76061,"20.3cm, 8inch, 6inch, 6.7cm, 6inch"
76062,16 cm
76063,"85mm, 3.35inch, 61mm, 4inch"
76064,"22mm, 86in, 7mm, 6in, 280mm, 265mm, 4in"
76065,"22mm, 86in, 7mm, 6in, 280mm, 265mm, 4in"
76066,"30 cm, 40 cm"
76067,"260cm, 74cm"
76068,
76069,"6.5cm, 2.56in"
76070,"20 in, 40 in"
76071,"20 in, 40 in"
76072,"20 in, 40 in"
76073,"12cm, 4.7inch"
76074,"156cm, 160cm, 228cm, 230cm"
76075,"156cm, 160cm, 228cm, 230cm"
76076,6.5 cm
76077,
76078,
76079,"20.9in, 257in, 655cm, 106 in, 12in, 6 in, 106 in, 19.5 in, 5m, 20 inch, 24 inch, 28 inch"
76080,"8inch, 2inch, 31mm, 50mm"
76081,"8inch, 2inch, 31mm, 50mm"
76082,"3.7 in, 2.7 in, 8.6 in"
76083,
76084,
76085,"19.7in, 8in, 15.8in"
76086,"8gb, 2v"
76087,
76088,"10.1cm, 6.9cm, 8.8cm"
76089,
76090,77inch
76091,77inch
76092,
76093,"44 mm, 10 mm, 24.8 mm"
76094,"585mm, 147mm, 240mm, 280mm"
76095,
76096,"1.8 in, 4.5 cm, 1.5 in, 3.7 cm"
76097,"1.8 in, 4.5 cm, 1.5 in, 3.7 cm"
76098,"27cm, 10.6in"
76099,32g
76100,"3 in, 2.76 in"
76101,"6.5cm, 8.5cm, 115.5cm"
76102,"31cm, 8cm, 26cm, 33cm"
76103,
76104,
76105,
76106,
76107,"2.7cm, 12cm, 17cm, 12cm"
76108,
76109,"12.99 in, 5.11 in, 64.96 in, 11.02 in"
76110,"12.99 in, 5.11 in, 64.96 in, 11.02 in"
76111,"23mm, 22mm, 14mm, 16mm"
76112,"23mm, 22mm, 14mm, 16mm"
76113,"23mm, 22mm, 14mm, 16mm"
76114,"20cm, 7.87inch"
76115,"20cm, 7.87inch"
76116,
76117,
76118,6 cm
76119,
76120,7cm
76121,7cm
76122,7cm
76123,
76124,
76125,"17inch, 43cm, 7cm"
76126,"17inch, 43cm, 7cm"
76127,
76128,
76129,"4.7cm, 1.85in, 3.2cm, 1.26in"
76130,"4.7cm, 1.85in, 3.2cm, 1.26in"
76131,13.1 cm
76132,13.1 cm
76133,20 w
76134,20 w
76135,
76136,1.78oz
76137,"32cm, 42cm, 95cm, 65cm"
76138,29cm
76139,29cm
76140,29cm
76141,5 cm
76142,"109cm, 55cm, 45cm, 54cm"
76143,27.5cm
76144,27.5cm
76145,"120mm, 80mm, 160mm, 240mm"
76146,"1.29in, 3.3 cm, 4.13 in, 10.5 cm"
76147,
76148,
76149,
76150,"19cm, 7.8cm"
76151,"19cm, 7.8cm"
76152,"150 cm, 200 cm, 270 cm, 240 cm"
76153,"3cm, 4cm, 8cm, 0.78 in, 1.18 in, 1.57 in, 1.96 in, 36 in, 2.75 in"
76154,8cm
76155,8cm
76156,"67mm, 60mm"
76157,"67mm, 60mm"
76158,"4.4kg, 100kg"
76159,
76160,
76161,
76162,"55.1 in, 140 cm, 5.5 in, 14 cm"
76163,"55.1 in, 140 cm, 5.5 in, 14 cm"
76164,"25inch, 1.95inch"
76165,
76166,
76167,640 mm
76168,
76169,13cm
76170,13cm
76171,"3cm, 22cm, 4cm"
76172,"6ft, 2.6ft"
76173,"6ft, 2.6ft"
76174,"15 in, 38 cm"
76175,"15 in, 38 cm"
76176,"6cm, 7cm, 20.6cm"
76177,
76178,
76179,"42mm, 20mm"
76180,
76181,
76182,"40cm, 30cm, 40cm, 50cm"
76183,"40cm, 30cm, 40cm, 50cm"
76184,
76185,
76186,
76187,
76188,"38cm, 26cm, 68cm"
76189,"38cm, 26cm, 68cm"
76190,"5.4in, 1.9in"
76191,"5.4in, 1.9in"
76192,"24in, 95in"
76193,"24in, 95in"
76194,"8 in, 3.54in"
76195,"8 in, 3.54in"
76196,"18cm, 16cm"
76197,48cm
76198,48cm
76199,191m
76200,6cm
76201,6cm
76202,6cm
76203,150mm
76204,150mm
76205,"38cm, 42cm"
76206, ml
76207,"71 cm, 60 cm"
76208,"71 cm, 60 cm"
76209,
76210,"215 mm, 105 mm"
76211,20cm
76212,20cm
76213,20cm
76214,"74cm, 71cm"
76215,12.2cm
76216,12.2cm
76217,"45 cm, 45 cm, 45 cm, 82 cm, 45 cm"
76218,33 cm
76219,
76220,
76221,
76222,28cm
76223,6.0 inch
76224,6.0 inch
76225,122cm
76226,"10.6 in, 27 cm, 8.5 in, 21.5 cm, 2.7 in, 7 cm"
76227,"10.6 in, 27 cm, 8.5 in, 21.5 cm, 2.7 in, 7 cm"
76228,"27cm, 10.6in, 28cm, 11in, 12cm, 4.72in, 12cm, 4.72in"
76229,"27cm, 10.6in, 28cm, 11in, 12cm, 4.72in, 12cm, 4.72in"
76230,150kg
76231,
76232,"5 in, 5 in"
76233,6.7 cm
76234,6.7 cm
76235,"9in, 9cm, 3.5in"
76236,"9in, 9cm, 3.5in"
76237,
76238,
76239,
76240,"48cm, 50 cm, 35cm"
76241,
76242,"128mm, 150mm, 6inch, 43mm"
76243,9cm
76244,9cm
76245,"9.05 in, 23 cm, 7.07 in, 18.0 cm"
76246,"9.05 in, 23 cm, 7.07 in, 18.0 cm"
76247,"8in, 1.96in"
76248,"0.47inch, 1.19cm, 9.44inch, 24cm"
76249,"0.47inch, 1.19cm, 9.44inch, 24cm"
76250,71 mm
76251,9 cm
76252,"6 kg, 8 kg"
76253,"8.5cm, 102cm, 62cm"
76254,"8.5cm, 102cm, 62cm"
76255,
76256,
76257,"45cm, 2.5cm, 45cm, 3cm"
76258,"45cm, 2.5cm, 45cm, 3cm"
76259,"8 m, 40cm"
76260,"8 m, 40cm"
76261,
76262,
76263,
76264,"2in, 12.8cm, 15.2in, 38.6cm"
76265,"40cm, 56cm, 22in, 40 cm"
76266,
76267,
76268,"3.98cm, 15.88cm, 2.22cm"
76269,"3.98cm, 15.88cm, 2.22cm"
76270,"2 inch, 2.4inch"
76271,"2 inch, 2.4inch"
76272,"2 inch, 2.4inch"
76273,"57 in, 4.00 cm, 0.78 in, 2.00 cm"
76274,
76275,"1.02 in, 1.5 in"
76276,"1.02 in, 1.5 in"
76277,"230mm, 230mm, 45mm, 75mm, 135mm"
76278,
76279,
76280,
76281,"5 cm, 5 cm"
76282,"5 cm, 5 cm"
76283,254 cm
76284,"54 mm, 1.8mm"
76285,67cm
76286,67cm
76287,"12cm, 1cm"
76288,64 cm
76289,178cm
76290,178cm
76291,
76292,"2mm, 30.5cm, 21cm, 36cm"
76293,"26cm, 10.2in"
76294,"26cm, 10.2in"
76295,"50 cm, 55 cm, 23 cm"
76296,"15cm, 3.5cm, 200cm, 15cm, 12cm, 30cm"
76297,16.5 cm
76298,"4cm, 20cm, 7.87inch"
76299,713cm
76300,713cm
76301,"12.2 in, 31cm"
76302,"12.2 in, 31cm"
76303,"1.3kg, 7kg"
76304,"1.0 in, 2.5 cm, 9.6 in, 24.5 cm"
76305,"1.0 in, 2.5 cm, 9.6 in, 24.5 cm"
76306,
76307,
76308,
76309,"34cm, 29cm, 24cm, 8cm, 8cm, 8cm"
76310,"45.7cm, 39.8cm, 21.8cm, 3.5cm, 25 cm"
76311,"45.7cm, 39.8cm, 21.8cm, 3.5cm, 25 cm"
76312,120mm
76313,"9.1 in, 23.0 cm, 6.3 in, 16.0 cm"
76314,"9.1 in, 23.0 cm, 6.3 in, 16.0 cm"
76315,"22.6cm, 8.9inch"
76316,
76317,"0.5cm, 9cm, 7cm"
76318,"0.5cm, 9cm, 7cm"
76319,"0.5cm, 9cm, 7cm"
76320,
76321,"10 inch, 6 inch"
76322,"10 inch, 6 inch"
76323,
76324,
76325,"2.5cm, 3.34in, 8in, 2m, 8.5cm, 3.34in"
76326,"2.5cm, 3.34in, 8in, 2m, 8.5cm, 3.34in"
76327,"27cm, 30cm"
76328,"27cm, 30cm"
76329,"27cm, 30cm"
76330,100 mm
76331,100 mm
76332,100 mm
76333,
76334,
76335,24v
76336,24v
76337,"5.5 in, 5.39 in, 4 in, 0.6 in"
76338,
76339,
76340,
76341,2.59inch
76342,2.59inch
76343,"99in, 330mm, 8.07in, 205mm"
76344,"1.8in, 4.8cm, 15.1in, 38.3cm, 3in, 46cm, 18in"
76345,"16cm, 6.2inch, 7.7cm"
76346,"5.4in, 3in, 8cm, 6.5cm, 7cm"
76347,"6cm, 23.6in, 36cm, 14.17in, 3.5cm, 1.38in"
76348,
76349,
76350,18 cm
76351,18 cm
76352,
76353,
76354,"32cm, 6inch, 12cm, 4.72inch, 20cm, 7.87inch, 62cm, 24.4inch, 30cm, 11.8inch, 78cm"
76355,"6.3cm, 2.48in"
76356,"6.3cm, 2.48in"
76357,"10cm, 3.93in, 13cm, 5.11in"
76358,"15cm, 5.91inch, 8cm"
76359,"18.5 cm, 7.3 in, 12cm, 4.7in"
76360,"18.5 cm, 7.3 in, 12cm, 4.7in"
76361,"10ft, 15ft"
76362,"10ft, 15ft"
76363,"2000m, 14cm, 5in"
76364,22cm
76365,20cm
76366,20cm
76367,"22cm, 5cm"
76368,"15cm, 12cm"
76369,5.5 inch
76370,"20cm, 40cm"
76371,40 cm
76372,40 cm
76373,
76374,48cm
76375,48cm
76376,"7cm, 2.76in, 9.7cm, 7cm, 2.76in"
76377,6inch
76378,6inch
76379,6inch
76380,"10 g, 10 g, 10g, 180 mg, 40 mg, 240 mg, 210 mg, 16.6 g"
76381,
76382,"1.6cm, 0.63inch, 1.6cm, 0.63inch, 1.6cm, 0.63inch"
76383,"193mm, 7.59in, 108mm, 4.25in"
76384,7kg
76385,"14.7in, 37cm"
76386,"14.7in, 37cm"
76387,
76388,
76389,
76390,"10.6 in, 27 cm, 6.09 in, 15.5 cm, 6.09 in, 15.5 cm"
76391,"16in, 40cm"
76392,"16in, 40cm"
76393,
76394,
76395,
76396,29.5ml
76397,"1.65in, 4.2cm"
76398,"1.65in, 4.2cm"
76399,"50 mm, 155 mm, 50 mm, 246 mm"
76400,"4180mm, 8in, 8in, 8in, 9in, 55mm, 72mm, 2.83in, 230mm, 30mm, 9in"
76401,"6cm, 2.36in"
76402,"24inch, 14inch"
76403,"24inch, 14inch"
76404,"1.7 kg, 3.7 lb, 2.5 kg, 5.5 lb"
76405,"205 cm, 205 cm"
76406,"205 cm, 205 cm"
76407,8cm
76408,
76409,"25cm, 9.84in, 39cm"
76410,160 cm
76411,160 cm
76412,4.33 in
76413,4.33 in
76414,
76415,
76416,
76417,"20ft, 12ft"
76418,"20ft, 12ft"
76419,70 cm
76420,"20mm, 8in"
76421,"6.3in, 3in"
76422,"6.3in, 3in"
76423,
76424,"5.90 in, 15 cm, 3.93 in, 10 cm"
76425,"5.90 in, 15 cm, 3.93 in, 10 cm"
76426,"5.90 in, 15 cm, 3.93 in, 10 cm"
76427,
76428,"12.7 cm, 12.7 cm"
76429,"12.7 cm, 12.7 cm"
76430,"5.9 inch, 2.7 inch"
76431,"5.9 inch, 2.7 inch"
76432,
76433,"7.5 inch, 4 inch"
76434,"7.5 inch, 4 inch"
76435,78.8cm
76436,78.8cm
76437,100 cm
76438,"5.7cm, 5.7cm, 5.7cm"
76439,"47.8cm, 72.2cm"
76440,"47.8cm, 72.2cm"
76441,
76442,
76443,"62mm, 63mm"
76444,"62mm, 63mm"
76445,"5.91 in, 15cm, 7.87 in"
76446,"5.91 in, 15cm, 7.87 in"
76447,"1.06 in, 2.70 cm"
76448,"1.06 in, 2.70 cm"
76449,"230cm, 140cm, 55inch, 16in, 15cm, 6in"
76450,15 cm
76451,
76452,
76453,"5 cm, 197 cm"
76454,"5 cm, 197 cm"
76455,"3.5 in, 9.0 cm, 2.1 in, 5.5 cm"
76456,"3.5 in, 9.0 cm, 2.1 in, 5.5 cm"
76457,"8.5cm, 3.35in"
76458,"8.5cm, 3.35in"
76459,60g
76460,6w
76461,6w
76462,"62mm, 122mm, 62mm"
76463,67mm
76464,
76465,"25 mm, 1500 mm, 270 mm, 330 mm"
76466,"25 mm, 1500 mm, 270 mm, 330 mm"
76467,"55cm, 75cm"
76468,
76469,"115mm, 65mm"
76470,12cm
76471,"3.35inch, 4.13inch"
76472,"3.35inch, 4.13inch"
76473,2.8cm
76474,2.8cm
76475,0.9mm
76476,"1.7 in, 12 in, 4.3cm, 30.5 cm, 1.7 in, 4.3cm"
76477,"2.25w, 05 hp"
76478,"2.25w, 05 hp"
76479,5 cm
76480,5 cm
76481,"13cm, 12in"
76482,"13cm, 12in"
76483,"13cm, 12in"
76484,
76485,"173 cm, 5 cm, 93 cm"
76486,"28 cm, 11 in, 8.4  in"
76487,
76488,
76489,"18 cm, 50 cm, 9 cm, 10 cm, 15 cm"
76490,"78.40cm, 7.23in"
76491,"78.40cm, 7.23in"
76492,3.3lb
76493,"6cm, 116.2cm"
76494,"285cm, 104cm, 9cm, 220cm, 43cm, 57cm"
76495,"480mm, 640mm, 486mm"
76496,
76497,"0.4 in, 4 in"
76498,"0.4 in, 4 in"
76499,72 mm
76500,72 mm
76501,14cm
76502,14cm
76503,
76504,5cm
76505,5cm
76506,
76507,
76508,
76509,
76510,"4.5cm, 1.77in, 3cm, 1.18in, 3cm, 18in"
76511,"4.5cm, 1.77in, 3cm, 1.18in, 3cm, 18in"
76512,
76513,"4in, 3.9in"
76514,"4in, 3.9in"
76515,"6cm, 96cm, 62cm, 35cm, 40cm, 40cm"
76516,
76517,
76518,"11.40 in, 29 cm"
76519,"11.40 in, 29 cm"
76520,"7mm, 182mm, 257mm, 16in"
76521,"16.54 inch, 3.54inch, 6.3inch, 6.3inch"
76522,
76523,"2.75inch, 0.78inch"
76524,"2.75inch, 0.78inch"
76525,"2.75inch, 0.78inch"
76526,2.6cm
76527,
76528,
76529,"0.6m, 2.1m, 4.8cm, 8mm, 6mm, 60cm, 24inch, 210cm, 84inch"
76530,
76531,24.5cm
76532,
76533,"2.5cm, 0.8cm, 2.2cm, 22.5cm"
76534,"4.5 cm, 1.8 in"
76535,
76536,"27mm, 46mm, 96mm, 198mm, 72mm"
76537,"6cm, 6.5cm, 14cm"
76538,"10.5cm, 4.13in"
76539,"10.5cm, 4.13in"
76540,"13 inch, 17inch"
76541,"13 inch, 17inch"
76542,"13 inch, 17inch"
76543,"25cm, 8in, 0.4in, 17.2cm, 6.8in"
76544,14mm
76545,14mm
76546,87 mm
76547,87 mm
76548,87 mm
76549,50mm
76550,"31cm, 31cm, 120cm"
76551,"13.77 inch, 1.96 inch, 29 inch"
76552,"4.2cm, 1.65in"
76553,"4.2cm, 1.65in"
76554,"2.4cm, 0.94in, 9cm, 3.54in"
76555,"2.4cm, 0.94in, 9cm, 3.54in"
76556,24cm
76557,
76558,
76559,"22cm, 8.66in, 97in, 5cm"
76560,"10.8 inch, 14 inch, 0.2 inch"
76561,"32mm, 49mm"
76562,"5.25inch, 14.36cm, 4.31inch"
76563,"5.25inch, 14.36cm, 4.31inch"
76564,"0.5mm, 39.37inch"
76565,"2.13in, 6in"
76566,"2.13in, 6in"
76567,"2.13in, 6in"
76568,"38mm, 70mm, 10mm"
76569,"143 cm, 143 cm"
76570,"143 cm, 143 cm"
76571,"143 cm, 143 cm"
76572,
76573,"30.5cm, 14cm, 135.6cm"
76574,"14 inch, 35.5 cm"
76575,"14 inch, 35.5 cm"
76576,"29cm, 11.4in, 21cm, 27in"
76577,6.10m
76578,6.10m
76579,"150mm, 69mm"
76580,"150mm, 69mm"
76581,9 kg
76582,
76583,"6 mm, 150 cm"
76584,"6 mm, 150 cm"
76585,"6 mm, 150 cm"
76586,
76587,
76588,8cm
76589,"11 pound, 5 kg"
76590,
76591,
76592,"3.00m, 2.45m, 2.05m"
76593,
76594,"230mm, 9in, 330mm, 12.9in, 25mm, 0.98in"
76595,"66.9in, 11.8in, 31.4in"
76596,"4.72 inch, 96  inch"
76597,
76598,
76599,
76600,
76601,
76602,
76603,"25cm, 20cm, 10cm"
76604,"25cm, 20cm, 10cm"
76605,80 cm
76606,80 cm
76607,"45cm, 52cm"
76608,"18in, 08in, 48in, 63mm, 30mm, 18in"
76609,15.7in
76610,15.7in
76611,"13cm, 14.5cm"
76612,"13cm, 14.5cm"
76613,
76614,1.35 lbs
76615,
76616,"8.86 in, 5.90 in"
76617,"8.86 in, 5.90 in"
76618,"123mm, 28mm, 374mm, 252mm"
76619,"279 mm, 11in, 17in, 430 mm"
76620,"10cm, 3.9in, 12cm, 4.7in"
76621,"10cm, 3.9in, 12cm, 4.7in"
76622,
76623,
76624,
76625,
76626,12cm
76627,12cm
76628,"10cm, 3.94inch"
76629,"10cm, 3.94inch"
76630,"10cm, 3.94inch"
76631,56g
76632,
76633,
76634,18 in
76635,18 in
76636,18 in
76637,"1.5 in, 3.9 cm, 3.4 in, 8.7 cm"
76638,"1.5 in, 3.9 cm, 3.4 in, 8.7 cm"
76639,
76640,
76641,
76642,65 cm
76643,65 cm
76644,"140 cm, 100 cm"
76645,"140 cm, 100 cm"
76646,"140 cm, 100 cm"
76647,58g
76648,39.30in
76649,"3cm, 12cm, 9cm, 7cm"
76650,
76651,120cm
76652,120cm
76653,120cm
76654,"30 cm, 90 cm, 42 cm, 42 cm"
76655,
76656,
76657,
76658,
76659,
76660,"40cm, 15.74inch, 22cm, 8.66inch, 30cm, 11.8inch, 32cm, 12.6inch, 35cm, 25cm, 25cm, 13.78inch, 9.84inch, 9.84inch, 25cm, 9.84inch, 20cm, 7.87inch, 17cm"
76661,"510 g, 18 oz"
76662,"9cm, 5.3cm, 6.5cm"
76663,"10.3cm, 5.7cm"
76664,
76665,50g
76666,
76667,
76668,"5cm, 13cm"
76669,
76670,"14.63 ft, 29in, 13.2in"
76671,"14.63 ft, 29in, 13.2in"
76672,5.9in
76673,5.9in
76674,"70cm, 27.6in, 22cm, 8.9in"
76675,"70cm, 27.6in, 22cm, 8.9in"
76676,"42cm, 24cm, 24cm"
76677,
76678,
76679,"470mm, 230mm, 630mm"
76680,"470mm, 230mm, 630mm"
76681,"20cm, 7.9in"
76682,"20cm, 7.9in"
76683,
76684,
76685,
76686,45mm
76687,45mm
76688,45mm
76689,
76690,
76691,38mm
76692,38mm
76693,
76694,
76695,
76696,"35cm, 70cm"
76697,"35cm, 70cm"
76698,154lbs
76699,"10.0 in, 25.5 cm, 9.31 in, 23.7 cm"
76700,339 g
76701,"19.5cm, 7.7in, 11.5cm, 4.5in, 38cm"
76702,"19.5cm, 7.7in, 11.5cm, 4.5in, 38cm"
76703,"500.0 cm, 196.5 in, 0.5 cm, 0.2 in"
76704,"500.0 cm, 196.5 in, 0.5 cm, 0.2 in"
76705,"500.0 cm, 196.5 in, 0.5 cm, 0.2 in"
76706,"10.2in, 10in, 8.7in, 0.5in, 2in, 3cm"
76707,"95cm, 23cm, 9in"
76708,"4.06 inch, 4.53 inch"
76709,"22cm, 8.66in, 48cm, 18.89in"
76710,"26cm, 26cm, 10.2in, 0.2in, 4.7in, 4.7in, 12cm, 12cm, 17cm, 17cm, 6.7in, 6.7in"
76711,
76712,"1m, 2m, 3m, 5m, 10m, 87mm, 25mm"
76713,"1m, 2m, 3m, 5m, 10m, 87mm, 25mm"
76714,"5.3cm, 3.8cm, 4cm"
76715,"5.3cm, 3.8cm, 4cm"
76716,"300cm, 245cm, 38 mm"
76717,"300cm, 245cm, 38 mm"
76718,"300cm, 245cm, 38 mm"
76719,"40cm, 12cm"
76720,"2mm, 15.5cm, 21cm, 36cm"
76721,12v
76722,12v
76723,"7cm, 9cm"
76724,"17cm, 6.7in"
76725,"29cm, 5cm"
76726,"29cm, 5cm"
76727,"29cm, 5cm"
76728,
76729,"220 cm, 71 cm"
76730,"20mm, 62mm, 2mm"
76731,"2.1 in, 5.4 cm, 0.9 in, 2.3 cm, 1.9 in, 5.0 cm"
76732,"135mm, 230mm"
76733,"58mm, 85mm, 7cm"
76734,14cm
76735,"780mm, 40mm, 112mm, 94mm"
76736,"23cm, 23cm"
76737,"23cm, 23cm"
76738,"9 cm, 3.5 in"
76739,
76740,"3.92in, 3.18 in, 2.55in"
76741,"3.92in, 3.18 in, 2.55in"
76742,
76743,
76744,"5.1 in, 13 cm, 3.14 in, 8 cm"
76745,"5.1 in, 13 cm, 3.14 in, 8 cm"
76746,
76747,
76748,"5.3in, 13 cm"
76749,"5.3in, 13 cm"
76750,"5.3in, 13 cm"
76751,"1.8 in, 4.5 cm, 3.5 in, 9 cm"
76752,"1.8 in, 4.5 cm, 3.5 in, 9 cm"
76753,"5.25cm, 3.25cm"
76754,"89cm, 63cm, 66cm, 134cm"
76755,
76756,
76757,
76758,"51in, 73.5in, 30 in"
76759,
76760,"3.6v, 3.6v, 3.6v"
76761,"19cm, 17cm"
76762,
76763,
76764,
76765,"6 cm, 2.4in"
76766,"6 cm, 2.4in"
76767,"6 cm, 2.4in"
76768,
76769,59.0 grams
76770,"3.9in, 9in, 8cm, 8cm"
76771,"9cm, 3.5in, 15cm, 5.78in, 2.76in, 7cm"
76772,"19mm, 0.7in"
76773,"19mm, 0.7in"
76774,
76775,"44.5 cm, 25.8 cm, 5.7 cm"
76776,"1.2mm, 82mm, 3.23inch, 22inch"
76777,85mm
76778,"8.8cm, 3.46in, 5cm, 1.96in"
76779,"50cm, 19.7in, 40cm, 15.7in, 25cm, 9.8in"
76780,"9in, 40cm, 16in"
76781,"9in, 40cm, 16in"
76782,
76783,
76784,
76785,
76786,
76787,"6.2 in, 16 cm, 18 cm"
76788,"6.2 in, 16 cm, 18 cm"
76789,
76790,
76791,70mm
76792,70mm
76793,87in
76794,"22cm, 4.5cm, 3cm, 22cm"
76795,"15mm, 8in, 45mm"
76796,
76797,"10mm, 5 inch, 28mm, 10 inch, 171mm, 160mm"
76798,"105mm, 220mm, 190mm"
76799,3.2cm
76800,3.2cm
76801,9 cm
76802,"12cm, 9cm"
76803,"12cm, 9cm"
76804,"78 cm, 51 cm, 90 cm"
76805,"55mm, 87inch, 200mm"
76806,"15.2 in, 10.6 in"
76807,"15.2 in, 10.6 in"
76808,150cm
76809,150cm
76810,"7.07 in, 18 cm"
76811,"7.07 in, 18 cm"
76812,
76813,
76814,"4kg, 8.8lbs"
76815,
76816,39cm
76817,39cm
76818,39cm
76819,
76820,
76821,
76822,
76823,64gb
76824,64gb
76825,
76826,"1.1 inch, 5 inch, 128mm, 0.35inch, 9mm, 6.4inch, 164mm"
76827,"5.8cm, 2.28inch, 6.8cm, 2.67inch, 8.3cm, 3.26inch, 16cm, 6.61inch"
76828,3 inch
76829,3 inch
76830,220lbs
76831,15.7cm
76832,22cm
76833,22cm
76834,22cm
76835,
76836,
76837,55 cm
76838,55 cm
76839,"5.8cm, 40cm, 5.8cm, 60cm, 40cm"
76840,"14.5cm, 13cm, 13cm"
76841,12cm
76842,
76843,
76844,"036mm, 074mm"
76845,
76846,
76847,"18cm, 1in"
76848,"18cm, 1in"
76849,"18cm, 1in"
76850,"42.2cm, 16.7cm"
76851,"42.2cm, 16.7cm"
76852,"7.20 inch, 6.70 inch, 17.51 inch"
76853,"31 cm, 9 cm, 22 cm"
76854,"90 cm, 190 cm, 5 cm, 5 cm"
76855,"90 cm, 190 cm, 5 cm, 5 cm"
76856,
76857,
76858,
76859,"48cm, 26cm"
76860,"63mm, 63mm, 52mm, 280mm"
76861,"63mm, 63mm, 52mm, 280mm"
76862,"3.7 in, 9.5 cm, 5.7 in, 14.5 cm, 4.3 in, 11 cm"
76863,10.5cm
76864,10.5cm
76865,
76866,"16cm, 6.2in, 17cm, 6.6in"
76867,"16cm, 6.2in, 17cm, 6.6in"
76868,23 cm
76869,23 cm
76870,"8.6 inch, 8.6 inch, 12 inch"
76871,
76872,
76873,
76874,"12 oz, 340g"
76875,8.5  inch
76876,"40 cm, 132 cm"
76877,"40 cm, 132 cm"
76878,
76879,
76880,"21cm, 19.5cm, 21.8cm"
76881,"21cm, 19.5cm, 21.8cm"
76882,"45 cm, 45 cm"
76883,"45 cm, 45 cm"
76884,"130cm, 35cm, 5cm, 5cm, 22cm"
76885,"15.7in, 40cm, 160cm, 63in, 3cm"
76886,"15.7in, 40cm, 160cm, 63in, 3cm"
76887,"15.7in, 40cm, 160cm, 63in, 3cm"
76888,
76889,
76890,
76891,
76892,"2.36 in, 2 in"
76893,"8.2in, 38.4cm, 7.6cm, 2.9in, 5.2cm, 2in"
76894,
76895,"6.3 cm, 2.48 inch, 4 cm, 1.57 inch"
76896,"6.3 cm, 2.48 inch, 4 cm, 1.57 inch"
76897,
76898,
76899,500 mm
76900,500 mm
76901,500 mm
76902,11 in
76903,11 in
76904,
76905,"8 inch, 20.3 cm"
76906,"8 inch, 20.3 cm"
76907,
76908,"7cm, 2.76in, 12cm, 4.72in, 17cm, 6.69in"
76909,8cm
76910,
76911,
76912,"7cm, 2.75in, 2cm, 0.78in, 4.5cm, 1.77in"
76913,
76914,
76915,190g
76916,
76917,30cm
76918,"1.57in, 9in, 2.4in"
76919,"8in, 8cm, 15in"
76920,"8in, 8cm, 15in"
76921,"14 cm, 30 cm, 60mm"
76922,"14 cm, 30 cm, 60mm"
76923,
76924,"15.2cm, 30.5cm"
76925,"15.2cm, 30.5cm"
76926,
76927,"23cm, 27cm, 24cm"
76928,
76929,
76930,
76931,46mm
76932,46mm
76933,46mm
76934,"8 cm, 5 cm"
76935,"400mm, 380mm, 280mm"
76936,9 cm
76937,9 cm
76938,
76939,
76940,"9.5cm, 3.74in, 14.5cm"
76941,5.31in
76942,"8.2 inch, 21 cm, 3.74 inch, 5 cm"
76943,"8.2 inch, 21 cm, 3.74 inch, 5 cm"
76944,"114 cm, 40m, 97 cm, 3 cm"
76945,"11.8cm, 4.6in, 3cm, 1.2in"
76946,"11.8cm, 4.6in, 3cm, 1.2in"
76947,4inch
76948,4inch
76949,4inch
76950,
76951,
76952,
76953,
76954,
76955,
76956,
76957,"8cm, 3.5cm"
76958,
76959,
76960,"65mm, 15mm, 56mm"
76961,"65mm, 15mm, 56mm"
76962,"59 cm, 30 cm, 30 cm"
76963,"5ft, 5m"
76964,"5ft, 5m"
76965,
76966,"18cm, 7.09 in"
76967,"18cm, 7.09 in"
76968,"18cm, 7.09 in"
76969,
76970,"25.5 cm, 16 cm"
76971,"25.5 cm, 16 cm"
76972,"9.8mm, 7.2mm, 10.8mm, 85cm, 89cm, 3mm"
76973,
76974,
76975,
76976,"7.2mm, 8mm"
76977,340mm
76978,"32 inch, 50 mm, 32 inch, 032mm, 64 inch"
76979,"18in, 45.7cm"
76980,"18in, 45.7cm"
76981,"39 in, 11.8 in, 30 cm"
