index,prediction
10998,"1.25m, 49.21in, 2.21m, 87.01in"
10999,
11000,"3.1 in, 8 cm"
11001,"3.1 in, 8 cm"
11002,
11003,
11004,81g
11005,
11006,
11007,
11008,
11009,"26in, 79in, 20 cm, 29 in, 31 in, 29777m, 75in, 19 cm, 943 in, 75 cm, 13.3 in, 42 m"
11010,
11011,"3.3 in, 8.4 cm"
11012,"70 mm, 47 mm, 136 mm, 245 mm"
11013,
11014,
11015,"1.96in, 50mm, 4.13in, 105mm, 4.13in, 105mm, 1.18in, 30mm"
11016,"1.96in, 50mm, 4.13in, 105mm, 4.13in, 105mm, 1.18in, 30mm"
11017,
11018,"12.1 cm, 11.4 cm"
11019,"12.1 cm, 11.4 cm"
11020,"3inch, 4inch"
11021,"8.84 in, 22.5 cm, 8.84 in, 18 cm"
11022,"8.84 in, 22.5 cm, 8.84 in, 18 cm"
11023,"36.6inch, 20.47inch"
11024,"36.6inch, 20.47inch"
11025,3kg
11026,"6 in, 4.0 cm, 2.0 in, 5.0 cm"
11027,"6 in, 4.0 cm, 2.0 in, 5.0 cm"
11028,
11029,
11030,"3.14 in, 8 cm, 3.14 in, 8 cm"
11031,"3.14 in, 8 cm, 3.14 in, 8 cm"
11032,"3.14 in, 8 cm, 3.14 in, 8 cm"
11033,"16.5cm, 6.5in"
11034,"16.5cm, 6.5in"
11035,80 lbs
11036,
11037,800lbs
11038,
11039,"24 cm, 9 cm"
11040,"35.7 cm, 22 cm, 27.2 cm"
11041,13cm
11042,13cm
11043,90 cm
11044,90 cm
11045,"3m, 9.8ft"
11046,"3m, 9.8ft"
11047,"3m, 9.8ft"
11048,
11049,
11050,
11051,9.6 volt
11052,9.6 volt
11053,
11054,"22.5cm, 33.5cm"
11055,"20cm, 7.9in"
11056,"20cm, 7.9in"
11057,"20cm, 7.9in"
11058,"2.4m, 020mm, 0.4m, 1.8m"
11059,"0.7 in, 2.0 cm, 11.4 in, 29 cm"
11060,"0.7 in, 2.0 cm, 11.4 in, 29 cm"
11061,
11062,
11063,"2.7 in, 7.0 cm, 1.1 in, 3.0 cm"
11064,160cm
11065,"34.5 in, 88 cm, 10.6 in, 27 cm"
11066,"34.5 in, 88 cm, 10.6 in, 27 cm"
11067,50g
11068,
11069,
11070,
11071,
11072,
11073,100 volt
11074,
11075,210mm
11076,210mm
11077,
11078,
11079,
11080,
11081,86mm
11082,86mm
11083,2kg
11084,"4.5 in, 11.5 cm, 3.1 in, 7.8 cm"
11085,"4.5 in, 11.5 cm, 3.1 in, 7.8 cm"
11086,
11087,"0.98 inch, 0.98 inch, 24inch"
11088,"0.98 inch, 0.98 inch, 24inch"
11089,
11090,"13cm, 10cm"
11091,"13cm, 10cm"
11092,
11093,
11094,
11095,"4.9 in, 12.5 cm, 9.1 in, 23.0 cm"
11096,"4.9 in, 12.5 cm, 9.1 in, 23.0 cm"
11097,100 mg
11098,
11099,
11100,
11101,"10.61in, 27 cm, 4.72in, 12 cm"
11102,"10.61in, 27 cm, 4.72in, 12 cm"
11103,"10.61in, 27 cm, 4.72in, 12 cm"
11104,5 cm
11105,5 cm
11106,5 cm
11107,"3.3 in, 8.5 cm"
11108,"3.3 in, 8.5 cm"
11109,
11110,
11111,14cm
11112,"58cm, 120cm"
11113,
11114,
11115,25 cm
11116,25 cm
11117,"650 mm, 450 mm, 150 mm"
11118,
11119,"8.3cm, 3.3inch"
11120,"12.3kg, 150kg"
11121,"10.5cm, 4.13in"
11122,"10.5cm, 4.13in"
11123,20 cm
11124,20 cm
11125,"7cm, 12cm, 7cm"
11126,"7cm, 12cm, 7cm"
11127,
11128,
11129,1kg
11130,"2.51inch, 30cm, 11.81inch"
11131,"5.1 in, 13 cm, 5.5 in, 14 cm"
11132,"5.1 in, 13 cm, 5.5 in, 14 cm"
11133,
11134,
11135,
11136,
11137,
11138,
11139,"14cm, 3in"
11140,"21cm, 7cm, 6cm"
11141,60cm
11142,60cm
11143,
11144,
11145,
11146,
11147,"178cm, 40cm, 48cm"
11148,"9.05 in, 23 cm"
11149,"22 cm, 87 cm"
11150,
11151,"100 cm, 60 cm"
11152,8.6cm
11153,8.6cm
11154,8.6cm
11155,"10.96 in, 27.9 cm"
11156,2200mm
11157,2200mm
11158,120 cm
11159,120 cm
11160,
11161,
11162,"16 cm, 39 cm"
11163,
11164,
11165,8cm
11166,8cm
11167,"45cm, 17cm, 92cm, 45cm, 46cm, 64cm, 48cm, 67cm"
11168,"18.5cm, 7.28in, 23cm, 9.05in"
11169,"18.5cm, 7.28in, 23cm, 9.05in"
11170,
11171,
11172,
11173,"9.8 in, 25 cm, 3.9 in, 10 cm"
11174,"9.8 in, 25 cm, 3.9 in, 10 cm"
11175,"22cm, 29cm"
11176,
11177,
11178,"300lbs, 300 lbs"
11179,
11180,0 cm
11181,
11182,
11183,
11184,
11185,
11186,"16.9 in, 43 cm"
11187,"16.9 in, 43 cm"
11188,
11189,
11190,
11191,"54mm, 118 mm, 38mm"
11192,"5cm, 30cm, 24cm, 139cm, 47cm, 5cm"
11193,"10 oz, 284 g"
11194,
11195,
11196,"3.1in, 8 cm"
11197,
11198,
11199,"450mm, 320mm, 120mm, 180mm"
11200,"120v, 600w"
11201,"7 cm, 2.76in"
11202,
11203,
11204,"7cm, 24cm"
11205,3520w
11206,3520w
11207,
11208,
11209,"5.0in, 12.6cm, 3.1in, 7.8cm"
11210,"5.0in, 12.6cm, 3.1in, 7.8cm"
11211,"5.0in, 12.6cm, 3.1in, 7.8cm"
11212,
11213,"8gb, 256gb"
11214,"8gb, 256gb"
11215,
11216,
11217,"33.5cm, 15.5cm"
11218,"33.5cm, 15.5cm"
11219,
11220,
11221,
11222,"14cm, 14cm, 24cm, 13cm"
11223,"14cm, 14cm, 24cm, 13cm"
11224,
11225,
11226,
11227,"20cm, 7.8in"
11228,"9.63 in, 24.5 cm, 7.47 in, 19 cm"
11229,"9.63 in, 24.5 cm, 7.47 in, 19 cm"
11230,"17cm, 25cm"
11231,"17cm, 25cm"
11232,
11233,"120 mm, 38 mm"
11234,5.5cm
11235,5.5cm
11236,
11237,
11238,
11239,"196mm, 7.7in, 60mm, 2.4in"
11240,"196mm, 7.7in, 60mm, 2.4in"
11241,"196mm, 7.7in, 60mm, 2.4in"
11242,30 cm
11243,30 cm
11244,
11245,
11246,
11247,
11248,"3.0 in, 7.5 cm, 3.0 in, 7.5 cm"
11249,"3.0 in, 7.5 cm, 3.0 in, 7.5 cm"
11250,"14cm, 1.5cm, 2.5cm"
11251,"14cm, 1.5cm, 2.5cm"
11252,"9cm, 18cm"
11253,"9cm, 18cm"
11254,
11255,
11256,"54 in, 108 in"
11257,"54 in, 108 in"
11258,
11259,"60cm, 23.62in, 60cm, 23.62in"
11260,"1.18 in, 3 cm, 4.7 in, 12 cm"
11261,"1.18 in, 3 cm, 4.7 in, 12 cm"
11262,"1.18 in, 3 cm, 4.7 in, 12 cm"
11263,
11264,
11265,
11266,
11267,
11268,
11269,
11270,
11271,"3.54 in, 9 cm, 0.94 in, 2.4 cm"
11272,"3.54 in, 9 cm, 0.94 in, 2.4 cm"
11273,"8.7 in, 22 cm"
11274,"8.7 in, 22 cm"
11275,
11276,
11277,"9.8 inch, 25 cm"
11278,"9.8 inch, 25 cm"
11279,
11280,264lbs
11281,264lbs
11282,"7cm, 5.2cm, 5.2cm"
11283,6 oz
11284,6lb
11285,"257mm, 40mm"
11286,
11287,
11288,
11289,
11290,"30 cm, 5 cm, 30 cm"
11291,"4in, 10.2cm, 5.3in"
11292,"210mm, 9.84in, 250mm, 8.26in, 700mm, 27.55in, 250mm, 9.84in"
11293,
11294,
11295,
11296,
11297,4 cm
11298,4 cm
11299,3 kg
11300,7cm
11301,7cm
11302,
11303,1700w
11304,1700w
11305,
11306,"50 cm, 100 cm"
11307,
11308,"030mm, 1.18 in, 30.6 cm, 12.08 in"
11309,
11310,
11311,
11312,
11313,
11314,"2.6 in, 6.7 cm, 23.6 in, 60 cm"
11315,"10.5cm, 4.13inch, 2cm, 2.83inch"
11316,"10.5cm, 4.13inch, 2cm, 2.83inch"
11317,1 inch
11318,"3.4 in, 8.8 cm, 2.1 in, 5.5 cm"
11319,"3.4 in, 8.8 cm, 2.1 in, 5.5 cm"
11320,"35 cm, 90 cm"
11321,"35 cm, 90 cm"
11322,"65w, 43w"
11323,"65w, 43w"
11324,066.5 mm
11325,066.5 mm
11326,066.5 mm
11327,150cm
11328,150cm
11329,
11330,10.5cm
11331,10.5cm
11332,1700w
11333,1700w
11334,
11335,20 kg
11336,4kg
11337,
11338,
11339,
11340,"21 cm, 8 cm"
11341,"21 cm, 8 cm"
11342,
11343,
11344,
11345,860g
11346,
11347,"1360 w, 250v"
11348,"1360 w, 250v"
11349,"8 cm, 3.14 in, 19 cm, 7.47 in"
11350,"8 cm, 3.14 in, 19 cm, 7.47 in"
11351,60g
11352,"3.9in, 12cm, 4.7in, 12cm, 4.7in"
11353,"14cm, 22cm"
11354,"14cm, 22cm"
11355,"18cm, 15cm"
11356,"18cm, 15cm"
11357,
11358,18w
11359,"80 cm, 80 cm"
11360,"80 cm, 80 cm"
11361,18v
11362,
11363,
11364,
11365,"78.74cm, 76.2cm, 101.6cm"
11366,
11367,
11368,
11369,
11370,
11371,
11372,
11373,
11374,
11375,"200mm, 57mm"
11376,
11377,
11378,"1.4 in, 3.5 cm, 2 in, 5 cm"
11379,240v
11380,240v
11381,
11382,"4.84in, 4.33in"
11383,"4.84in, 4.33in"
11384,32gb
11385,32gb
11386,"5 cm, 1.96 in"
11387,"5 cm, 1.96 in"
11388,"1.57in, 2.36in"
11389,"1.57in, 2.36in"
11390,
11391,
11392,
11393,
11394,
11395,"55 cm, 115 cm"
11396,
11397,"15cm, 5.90in"
11398,"15cm, 5.90in"
11399,
11400,
11401,
11402,"72cm, 72 cm, 114cm"
11403,265lbs
11404,8.59lb
11405,
11406,l
11407,
11408,
11409,
11410,
11411,
11412,"7.1 in, 18 cm, 7.7 in, 19.5 cm"
11413,"7.1 in, 18 cm, 7.7 in, 19.5 cm"
11414,
11415,
11416,14mm
11417,
11418,3.94in
11419,
11420,
11421,"24.5cm, 9.65in, 12cm, 4.72in"
11422,"24.5cm, 9.65in, 12cm, 4.72in"
11423,4lb
11424,
11425,
11426,
11427,200w
11428,200w
11429,"32 cm, 13 cm, 22 cm"
11430,5 cm
11431,5 cm
11432,15cm
11433,15cm
11434,"076mm, 0125mm"
11435,9cm
11436,"35 cm, 5 cm"
11437,350 cm
11438,350 cm
11439,176 mm
11440,"300 mm, 8 mm"
11441,
11442,"17 cm, 120 cm, 4 cm"
11443,
11444,1454g
11445,
11446,
11447,"10.06 in, 25.60 cm, 6.76 in, 17.2 cm"
11448,"10.06 in, 25.60 cm, 6.76 in, 17.2 cm"
11449,"216mm, 304mm"
11450,
11451,"11.8 in, 30 cm"
11452,"11.8 in, 30 cm"
11453,12v
11454,12v
11455,
11456,
11457,"18.89 in, 48 cm"
11458,"18.89 in, 48 cm"
11459,
11460,
11461,60 mm
11462,60 mm
11463,"6 cm, 5.5 cm"
11464,
11465,
11466,
11467,25in
11468,"7 cm, 18.5 cm, 14 cm, 4 cm"
11469,"3 cm, 4.5 cm, 18.8 cm, 40 cm"
11470,
11471,25 cm
11472,
11473,
11474,"150kg, 330lbs"
11475,"150kg, 330lbs"
11476,
11477,
11478,
11479,
11480,"6.6in, 16.8cm, 6.7in, 17cm, 1in, 13cm"
11481,"6.6in, 16.8cm, 6.7in, 17cm, 1in, 13cm"
11482,"4.9kg, 4.9kg"
11483,
11484,"9.84in, 33in, 4.2in"
11485,
11486,5cm
11487,5cm
11488,286 lbs
11489,
11490,"12cm, 4.72in, 98in, 30cm, 40cm, 15.75in"
11491,
11492,
11493,
11494,21mm
11495,21mm
11496,"3.9inch, 3.9inch"
11497,"3.9inch, 3.9inch"
11498,"3.9inch, 3.9inch"
11499,
11500,
11501,
11502,
11503,
11504,"29 cm, 2 cm"
11505,"29 cm, 2 cm"
11506,18cm
11507,"4gb, 64gb, 128gb"
11508,"4gb, 64gb, 128gb"
11509,"7.9 in, 20 cm, 20 cm, 7.9 in, 7.9 in"
11510,"7.9 in, 20 cm, 20 cm, 7.9 in, 7.9 in"
11511,"2.55in, 9.05in, 23cm"
11512,"2.55in, 9.05in, 23cm"
11513,"2.55in, 9.05in, 23cm"
11514,
11515,
11516,"2cm, 9cm"
11517,"2cm, 9cm"
11518,
11519,
11520,"8m, 6cm"
11521,
11522,"2.36 in, 4.72 in"
11523,"2.36 in, 4.72 in"
11524,"56mm, 12mm"
11525,"56mm, 12mm"
11526,"56mm, 12mm"
11527,"6.5cm, 2.6inch, 1.2inch"
11528,"6.5cm, 2.6inch, 1.2inch"
11529,"48inch, 122cm"
11530,"480mm, 18.9in"
11531,"480mm, 18.9in"
11532,
11533,"16gb, 512gb"
11534,"16gb, 512gb"
11535,
11536,
11537,"10cm, 3.9inch"
11538,
11539,120 in
11540,120 in
11541,750 lbs
11542,115mm
11543,
11544,
11545,"17mm, 66in"
11546,"17mm, 66in"
11547,"8.5cm, 3.34in, 20cm, 8in, 10.5cm, 4.13in"
11548,23.4cm
11549,23.4cm
11550,
11551,
11552,
11553,
11554,
11555,"6 m, 1 m, 6 m, 0 m, 0 m"
11556,
11557,
11558,"5cm, 60 cm, 5 cm"
11559,170g
11560,
11561,
11562,"21.65 inch, 1.38 inch, 0.9 inch"
11563,"21.65 inch, 1.38 inch, 0.9 inch"
11564,
11565,110 cm
11566,"8 inch, 9.1 inch"
11567,"8 inch, 9.1 inch"
11568,"3.34 in, 8.5 cm, 3.14 in, 8 cm"
11569,"3.34 in, 8.5 cm, 3.14 in, 8 cm"
11570,
11571,
11572,300 pound
11573,"4.3in, 10 cm"
11574,"4.3in, 10 cm"
11575,"4.3in, 10 cm"
11576,"4 cm, 38 cm, 47 cm"
11577,2inch
11578,2inch
11579,7 in
11580,
11581,
11582,
11583,180 kg
11584,
11585,
11586,"36w, 120v"
11587,
11588,"36w, 120v"
11589,65 mm
11590,65 mm
11591,"6.5cm, 24cm"
11592,"5.8 in, 14 cm"
11593,"5.8 in, 14 cm"
11594,"5.8 in, 14 cm"
11595,"3.93 in, 10 cm, 2.75 in, 7 cm"
11596,"3.93 in, 10 cm, 2.75 in, 7 cm"
11597,"3.93 in, 10 cm, 2.75 in, 7 cm"
11598,"97in, 66in"
11599,"150kg, 6kg"
11600,"7.9cm, 1.3cm, 3.3cm"
11601,"7.9cm, 1.3cm, 3.3cm"
11602,
11603,"34 cm, 23 cm"
11604,2mm
11605,"28g, 20mg, 17g, 1g, 10mg, 0.7mg"
11606,
11607,
11608,
11609,"3.93in, 2.75in, 2.75in"
11610,
11611,
11612,
11613,"100cm, 39.4inch, 18cm"
11614,
11615,
11616,
11617,"79in, 34in, 54in"
11618,15.74in
11619,15.74in
11620,15.74in
11621,"3 in, 0 cm, 6.3 in, 16.0 cm"
11622,"3 in, 0 cm, 6.3 in, 16.0 cm"
11623,"16cm, 18cm, 57cm"
11624,"16cm, 18cm, 57cm"
11625,"75mm, 2.95in, 64mm"
11626,"75mm, 2.95in, 64mm"
11627,"60 cm, 30 cm, 5 cm"
11628,"30 cm, 13 cm, 13 cm"
11629,
11630,
11631,
11632,
11633,100 cm
11634,100 cm
11635,"12cm, 4.72in"
11636,
11637,"30cm, 11.8inch"
11638,"30cm, 11.8inch"
11639,"8.5cm, 3.3in, 5.5cm"
11640,"8.5cm, 3.3in, 5.5cm"
11641,"8.5cm, 3.3in, 5.5cm"
11642,1340 g
11643,
11644,
11645,
11646,"103 cm, 23 cm"
11647,
11648,"10 cm, 17.5 cm"
11649,"10 cm, 17.5 cm"
11650,
11651,
11652,"1.8m, 0.3m"
11653,"1.8m, 0.3m"
11654,"50 cm, 80 cm, 5 cm"
11655,
11656,
11657,
11658,
11659,
11660,
11661,
11662,120mm
11663,120mm
11664,"2100mm, 250mm, 350mm"
11665,"2100mm, 250mm, 350mm"
11666,"99in, 33cm"
11667,5 cm
11668,5 cm
11669,"33cm, 17cm"
11670,"90 cm, 205 cm"
11671,"90 cm, 205 cm"
11672,
11673,
11674,
11675,
11676,40 g
11677,84cm
11678,
11679,
11680,"220v, 1300w"
11681,"220v, 1300w"
11682,29cm
11683,29cm
11684,29cm
11685,"9in, 15cm, 9in, 15cm"
11686,7kg
11687,
11688,
11689,"10.8cm, 10.4cm"
11690,"10.8cm, 10.4cm"
11691,"9.4 in, 24 cm"
11692,"9.4 in, 24 cm"
11693,60 cm
11694,
11695,
11696,22lbs
11697,
11698,
11699,"7.9 in, 20.0 cm, 3.5 in, 8.9 cm"
11700,"7.9 in, 20.0 cm, 3.5 in, 8.9 cm"
11701,
11702,
11703,
11704,
11705,
11706,
11707,
11708,62 g
11709,
11710,
11711,
11712,
11713,"0.98in, 0.59in"
11714,"0.98in, 0.59in"
11715,105 cm
11716,"32mm, 24mm"
11717,"10cm, 3.94in, 4cm, 58in"
11718,"10cm, 3.94in, 4cm, 58in"
11719,"29 cm, 23 cm, 29 cm"
11720,
11721,265lbs
11722,"48mm, 12.6mm"
11723,"48mm, 12.6mm"
11724,"26cm, 9.5cm, 12cm"
11725,
11726,
11727,
11728,15 cm
11729,15 cm
11730,
11731,
11732, ml
11733,46 mm
11734,46 mm
11735,
11736,
11737,l
11738,"10cm, 3.93in"
11739,3lb
11740,"30 inch, 86 inch"
11741,"15.4cm, 6.05in, 6cm, 2.36in"
11742,"3.34 in, 8.5 cm"
11743,"3.34 in, 8.5 cm"
11744,
11745,
11746,11.3 cm
11747,11.3 cm
11748,280g
11749,
11750,
11751,"9 cm, 8.5 in, 12.4 in"
11752,"12 oz, 340g"
11753,11g
11754,120cm
11755,120cm
11756,
11757,"6w, 12v"
11758,"6w, 12v"
11759,
11760,
11761,22cm
11762,120 cm
11763,"14cm, 15cm, 22cm, 21cm"
11764,
11765,
11766,
11767,
11768,"10cm, 15cm"
11769,"10cm, 15cm"
11770,
11771,
11772,
11773,
11774,
11775,
11776,440lbs
11777,
11778,"4in, 24.0in"
11779,"48w, 120v"
11780,
11781,"48w, 120v"
11782,7.7cm
11783,1.97in
11784,1.97in
11785,"40 cm, 50 cm"
11786,132lb
11787,"17cm, 6cm"
11788,"17cm, 6cm"
11789,"17cm, 6cm"
11790,350lbs
11791,"16.5cm, 6.49in, 8.5cm, 3.34in"
11792,"16.5cm, 6.49in, 8.5cm, 3.34in"
11793,
11794,
11795,16 lbs
11796,
11797,
11798,
11799,
11800,
11801,
11802,
11803,
11804,
11805,38mm
11806,38mm
11807,2.7 inch
11808,2.7 inch
11809,2.7 inch
11810,"60cm, 23.6in, 42cm, 16.5in"
11811,8cm
11812,8cm
11813,
11814,
11815,30cm
11816,30cm
11817,30cm
11818,"2.95 in, 7.5 cm, 2.44 in, 6.2 cm"
11819,"15 lb, 15 lbs, 15 lb"
11820,
11821,
11822,
11823,"12cm, 4.7in"
11824,"12cm, 4.7in"
11825,16gb
11826,16gb
11827,9 cm
11828,
11829,"4.76 in, 12.1 cm, 3.93 in, 10 cm"
11830,"4.76 in, 12.1 cm, 3.93 in, 10 cm"
11831,250cm
11832,250cm
11833,250cm
11834,
11835,
11836,
11837,"18cm, 32cm"
11838,"18cm, 32cm"
11839,
11840,3kg
11841,
11842,
11843,
11844,
11845,"1.5 inch, 3.8 cm, 3.4 inch, 8.3 cm, 3.1 inch, 7.8 cm"
11846,"17.5cm, 6.5cm"
11847,"17.5cm, 6.5cm"
11848,
11849,
11850,"1350w, 120v"
11851,"1350w, 120v"
11852,
11853,
11854,
11855,
11856,
11857,
11858,"12in, 12in, 1.7in"
11859,
11860,
11861,"240v, 240v"
11862,"240v, 240v"
11863,
11864,"8.2cm, 23.1cm, 7.3cm"
11865,"8.2cm, 23.1cm, 7.3cm"
11866,"11.5cm, 12cm"
11867,"11.5cm, 12cm"
11868,9520g
11869,354g
11870,
11871,"177 cm, 2.5cm, 25.5 cm"
11872,
11873,"3 cm, 30 cm"
11874,
11875,
11876,
11877,
11878,5.4cm
11879,5.4cm
11880,
11881,"100 cm, 57 cm"
11882,
11883,
11884,
11885,300w
11886,
11887,300w
11888,220 lbs
11889,
11890,
11891,
11892,"7.7cm, 3in, 0.55in"
11893,"4v, 2v"
11894,"4v, 2v"
11895,"4cm, 17cm"
11896,"4cm, 17cm"
11897,"5.5cm, 6.5cm, 2.6inch, 2.2cm, 9inch"
11898,
11899,
11900,
11901,"135cm, 115cm"
11902,
11903,"12w, 5v"
11904,
11905,
11906,
11907,65cm
11908,"12.5 in, 32.0 cm, 6.2 in, 16.0 cm"
11909,
11910,"57 mm, 50 mm, 104mm"
11911,"57 mm, 50 mm, 104mm"
11912,"8inch, 10 inch"
11913,"8inch, 10 inch"
11914,"8inch, 10 inch"
11915,59 cm
11916,59 cm
11917,19.5 cm
11918,19.5 cm
11919,"70cm, 130 cm"
11920,"6cm, 73cm, 36cm, 34cm, 23cm"
11921,
11922,
11923,240v
11924,240v
11925,
11926,"75 cm, 75 cm, 205 cm"
11927,
11928,115v
11929,115v
11930,
11931,1w
11932,1w
11933,"5 cm, 5 cm"
11934,"1.4 in, 5 cm, 4.3 in, 9 cm"
11935,"1.4 in, 5 cm, 4.3 in, 9 cm"
11936,"1.4 in, 5 cm, 4.3 in, 9 cm"
11937,380 g
11938,"5.7 in, 3.1 in, 2 in, 1.75 in"
11939,
11940,"3.0 in, 7.8 cm, 3.3 in, 8.5 cm"
11941,"3.0 in, 7.8 cm, 3.3 in, 8.5 cm"
11942,"5.9 in, 15.0 cm, 7.4 in, 19.0 cm"
11943,"5.9 in, 15.0 cm, 7.4 in, 19.0 cm"
11944,
11945,
11946,
11947,
11948,"0.9cm, 9.3cm"
11949,4.7lbs
11950,
11951,14cm
11952,14cm
11953,14cm
11954,"9.5cm, 352.5cm, 11.5cm"
11955,20cm
11956,20cm
11957,"20cm, 7.87in, 12cm, 72in"
11958,
11959,"10cm, 10cm"
11960,
11961,"1g, 1g, 2g"
11962,30g
11963,"110 cm, 60 cm"
11964,130 cm
11965,"5.9 in, 15.0 cm, 7.1 in, 18.0 cm"
11966,"5.9 in, 15.0 cm, 7.1 in, 18.0 cm"
11967,12.5cm
11968,
11969,"11 mm, 43in, 3.9 mm, 15in"
11970,"3.5 in, 9 cm, 7 in, 18 cm"
11971,"3.5 in, 9 cm, 7 in, 18 cm"
11972,
11973,
11974,2.8inch
11975,2.8inch
11976,100 cm
11977, ml
11978,90 cm
11979,90 cm
11980,"127 cm, 84 cm, 478.5cm"
11981,"17 cm, 30 cm, 6 cm, 67 cm, 15 cm"
11982,
11983,"4.7 in, 12 cm, 9.8 in, 25 cm"
11984,"4.7 in, 12 cm, 9.8 in, 25 cm"
11985,"4.7 in, 12 cm, 9.8 in, 25 cm"
11986,55 cm
11987,21 cm
11988,6kw
11989,
11990,6kw
11991,
11992,28 cm
11993,28 cm
11994,28 cm
11995,"30cm, 11.8in"
11996,"30cm, 11.8in"
11997,250 cm
11998,250 cm
11999,"1.97 in, 5 cm"
12000,"1.97 in, 5 cm"
12001,
12002,
12003,
12004,4.5cm
12005,4.5cm
12006,
12007,3lbs
12008,"831.6 mm, 250.9mm, 88.9cm, 573.0 mm"
12009,"831.6 mm, 250.9mm, 88.9cm, 573.0 mm"
12010,"120lbs, 13.2lbs"
12011,
12012,"0.8 in, 2 cm, 11.8 in, 30 cm"
12013,"0.8 in, 2 cm, 11.8 in, 30 cm"
12014,
12015,
12016,
12017,160 cm
12018,160 cm
12019,
12020,265 lbs
12021,80kg
12022,"32cm, 10cm, 22cm"
12023,
12024,
12025,"13 in, 330 mm"
12026,"13 in, 330 mm"
12027,"13 in, 330 mm"
12028,
12029,450 lbs
12030,"20cm, 26.5cm"
12031,"20cm, 26.5cm"
12032,"20cm, 26.5cm"
12033,281g
12034,
12035,76 cm
12036,76 cm
12037,
12038,
12039,21mm
12040,21mm
12041,21mm
12042,"9.05in, 23cm, 13.77in, 35cm"
12043,"9.05in, 23cm, 13.77in, 35cm"
12044,"34.3 in, 87 cm, 31.5 in, 33.5 in, 80 cm, 85 cm"
12045,
12046,"3.34 in, 8.5 cm, 5.1 in, 13 cm, 7.28 in, 18.5 cm"
12047,"7.4 in, 19 cm, 7.0 in, 18 cm"
12048,
12049,
12050,
12051,440lbs
12052,"18cm, 30cm"
12053,
12054,16mm
12055,16mm
12056,"12inch, 30cm, 15.7inch, 40cm, 18inch, 45cm, 25cm"
12057,18.5cm
12058,
12059,
12060,
12061,
12062,
12063,"110v, 150w"
12064,"110v, 150w"
12065,8kg
12066,"25.1 cm, 31.6 cm"
12067,"7.87 in, 20.0 cm, 5.11 in, 13.0 cm"
12068,"7.87 in, 20.0 cm, 5.11 in, 13.0 cm"
12069,14.3cm
12070,14.3cm
12071,
12072,"230v, 230v, 230v, 250v, 230v"
12073,
12074,
12075,
12076,0 cm
12077,180mm
12078,4cm
12079,
12080,"12cm, 3cm"
12081,7cm
12082,7cm
12083,"220v, 240v"
12084,"220v, 240v"
12085,
12086,"24 inch, 20 inch, 12 inch, 12 inch, 30cm, 20 inch, 50cm, 24 inch, 60cm"
12087,"18 cm, 7 cm"
12088,"18 cm, 7 cm"
12089,0.12lb
12090,"86mm, 72mm"
12091,"1.1 in, 2.8 cm, 1.65 in, 4.2 cm"
12092,"1.1 in, 2.8 cm, 1.65 in, 4.2 cm"
12093,
12094,33.02 cm
12095,33.02 cm
12096,
12097,
12098,"3.5 in, 9.0 cm, 3.9 in, 10 cm"
12099,"3.5 in, 9.0 cm, 3.9 in, 10 cm"
12100,15.16inch
12101,15.16inch
12102,15.16inch
12103,
12104,
12105,
12106,"3.34 in, 8.5 cm, 2.16 in, 5.5 cm"
12107,"3.34 in, 8.5 cm, 2.16 in, 5.5 cm"
12108,"3.34 in, 8.5 cm, 2.16 in, 5.5 cm"
12109,"1219cm, 54 in, 13in, 33 cm"
12110,188mm
12111,
12112,"35inch, 14.5inch"
12113,"35inch, 14.5inch"
12114,"35inch, 14.5inch"
12115,
12116,"90cm, 35.4in, 53cm, 20.86in"
12117,"90cm, 35.4in, 53cm, 20.86in"
12118,
12119,"10cm, 3.94in"
12120,"10cm, 3.94in"
12121,"24cm, 36cm"
12122,"66in, 12cm, 22cm, 72in"
12123,25g
12124,"4.80in, 0.59in, 1.5cm"
12125,"4.80in, 0.59in, 1.5cm"
12126,"4.7 in, 12.0 cm, 4.7 in, 12.0 cm"
12127,3 cm
12128,"177mm, 147mm, 96in, 8in"
12129,"177mm, 147mm, 96in, 8in"
12130,
12131,
12132,
12133,
12134,6.3cm
12135,6.3cm
12136,"4.72in, 12cm"
12137,"4.72in, 12cm"
12138,"4.72in, 12cm"
12139,
12140,
12141,5v
12142,73cm
12143,
12144,
12145,
12146,585mm
12147,
12148,"12cm, 74cm"
12149,"12cm, 74cm"
12150,"4.72 in, 12 cm"
12151,"4.72 in, 12 cm"
12152,"4.72 in, 12 cm"
12153,"56.5 cm, 35.5 cm, 15 cm"
12154,"8.46 in, 21.5 cm"
12155,"38cm, 14.9in"
12156,
12157,"5.5cm, 6cm, 4.5cm"
12158,
12159,
12160,1300g
12161,
12162,"4.72 in, 12.00 cm"
12163,"18cm, 94cm, 186cm"
12164,"18cm, 94cm, 186cm"
12165,"18cm, 94cm, 186cm"
12166,9 cm
12167,"7cm, 3.5cm, 4cm"
12168,"9.3cm, 8.5cm, 8cm"
12169,"16.9 in, 43 cm"
12170,"16.9 in, 43 cm"
12171,
12172,300 cm
12173,300 cm
12174,
12175,
12176,
12177,"2.16 in, 5.50 cm"
12178,"2.16 in, 5.50 cm"
12179,"21.5cm, 6.4cm"
12180,"21.5cm, 6.4cm"
12181,300 lbs
12182,"2.1 in, 5.5 cm, 5.8 in, 14.8 cm"
12183,22lb
12184,
